Application Number,Facility Name,County,Facility Type,Keph Level,latitude,longitude,geocoded_address,geocoding_status,matched_county
CN-93479,KANGATOSA DISPENSARY,TURKANA,COUNTY GOVERNMENT,LEVEL 2,2.55129,36.15659,"Kangatou, Turkana",Success,
CN-93567,ELGOLICHA HEALTH CENTRE-MANDERA,MANDERA,COUNTY GOVERNMENT,LEVEL 3A,3.9369015,41.8595383,Mandera,Success,
CN-93662,MURUKU DISPENSARY,LAIKIPIA,COUNTY GOVERNMENT,LEVEL 2,0.1074658,36.3164915,Dispensary,Success,
CN-93763,MIRIHINI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.46667,39.56667,"Mirihini, Kilifi",Success,
CN-93829,MUTHITHI DISPENSARY,MURANGA,COUNTY GOVERNMENT,LEVEL 2,-0.810798,37.0887121,"Muthithi, Murang'a",Success,
CN-93869,OLOSHO OIBOR DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-2.23296,36.39319,"Olosho Oibor, Kajiado",Success,
CN-93887,FINCHARO HEALTH CENTRE,MANDERA,COUNTY GOVERNMENT,LEVEL 3B,3.370055804,40.69402909,Mandera,Success,
CN-93890,ORONGO DISPENSARY,KISUMU,COUNTY GOVERNMENT,LEVEL 2,-0.0213829,34.6234656,Dispensary,Success,
CN-93923,NAMUSASI DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.613227,34.5341346,Dispensary,Success,
CN-93947,MALAHA DISPENSARY,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 2,0.1989388,34.6675516,Dispensary,Success,
CN-93948,YAPHA DISPENSARY,KWALE,COUNTY GOVERNMENT,LEVEL 2,-3.99078,39.2488138,Dispensary,Success,
CN-94070,KIAMURUGA DISPENSARY,KIRINYAGA,COUNTY GOVERNMENT,LEVEL 2,-0.3796489,37.3102583,Dispensary,Success,
CN-94078,KIHOME DISPENSARY,NYERI,COUNTY GOVERNMENT,LEVEL 2,-0.2372432,37.0824523,Dispensary,Success,
CN-94163,KABIANGA HEALTH CENTRE,KERICHO,COUNTY GOVERNMENT,LEVEL 3B,-0.2700947,35.2267234,Health Centre,Success,
CN-94211,KYENZENZENI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-94283,NGERIA PRISONS DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.2878362,35.2910068,"Ngeria, Uasin Gishu",Success,
CN-94286,NJIPSHIP DISPENSARY,NAROK,COUNTY GOVERNMENT,LEVEL 2,-1.3979141,36.1167248,Dispensary,Success,
CN-94292,BONJE DISPENSARY,KWALE,COUNTY GOVERNMENT,LEVEL 2,-3.99078,39.2488138,Dispensary,Success,
CN-94308,NZOILA DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-94318,ELQALU NURSING HOME LTD,MANDERA,COUNTY GOVERNMENT,LEVEL 3A,3.370055804,40.69402909,Mandera,Success,
CN-94326,MUTUATI SUB-COUNTY HOSPITAL,MERU,COUNTY GOVERNMENT,LEVEL 4,0.3864816,37.9819758,"Mutuati, Meru",Success,
CN-94344,NYANG\\'U DISPENSARY,SIAYA,COUNTY GOVERNMENT,LEVEL 2,0.0894633,34.2351498,Dispensary,Success,
CN-94423,MUUSINI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-94429,QARURAH DISPENSARY,WAJIR,COUNTY GOVERNMENT,LEVEL 2,1.9813525,39.7546366,Dispensary,Success,
CN-94476,BOI DISPENSARY,NANDI,COUNTY GOVERNMENT,LEVEL 2,0.0283887,34.8233027,Dispensary,Success,
CN-94481,GAKETHA DISPENSARY,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 2,-0.2687373,37.6192702,Dispensary,Success,
CN-94571,SAGANA STATE LODGE DISPENSARY,NYERI,COUNTY GOVERNMENT,LEVEL 2,-0.4211516,36.9494066,Nyeri,Success,
CN-94579,BONJOGE DISPENSARY,NANDI,COUNTY GOVERNMENT,LEVEL 2,0.0283887,34.8233027,Dispensary,Success,
CN-94581,MAKERE DISPENSARY,TANA RIVER,COUNTY GOVERNMENT,LEVEL 2,-0.0381378,39.0698169,Dispensary,Success,
CN-94593,MUKUYUNI SUB COUNTY HOSPITAL,MAKUENI,COUNTY GOVERNMENT,LEVEL 4,-2.160192128,37.78912349,Makueni,Success,
CN-94672,HAMISI SUB COUNTY HOSPITAL,VIHIGA,COUNTY GOVERNMENT,LEVEL 3A,0.0376815,34.6264217,Emuhaya Sub-county Hospital,Success,Found in address
CN-94704,RIRONI HEALTH CENTRE,KIAMBU,COUNTY GOVERNMENT,LEVEL 2,-1.1534834,36.6368955,Rironi Health Center,Success,
CN-94748,KAPTELDET DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.1675171,35.5251755,Dispensary,Success,
CN-94803,KIMANGU DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.3396503,37.3130462,Dispensary,Success,
CN-94832,CHIGATO DISPENSARY,KWALE,COUNTY GOVERNMENT,LEVEL 2,-3.99078,39.2488138,Dispensary,Success,
CN-94857,MUGABO DISPENSARY,MIGORI,COUNTY GOVERNMENT,LEVEL 2,-1.0783092,34.4828999,Dispensary,Success,
CN-94863,MUYEYE HEALTH CENTRE,KILIFI,COUNTY GOVERNMENT,LEVEL 3A,-3.5449924,39.521976,Health Centre,Success,
CN-94889,THINU HEALTH CENTRE,MACHAKOS,COUNTY GOVERNMENT,LEVEL 3A,-1.36447,37.260884,Health Centre,Success,
CN-94938,KAMASHIA DISPENSARY,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 2,0.1989388,34.6675516,Dispensary,Success,
CN-94941,MASONGALENI HEALTH CENTRE,MAKUENI,COUNTY GOVERNMENT,LEVEL 3B,-2.485598,38.049012,"Masongaleni, Makueni",Success,
CN-95078,IGAMATUNTU DISPENSARY,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 2,-0.2687373,37.6192702,Dispensary,Success,
CN-95079,SUBUKIA DISPENSARY- KERICHO,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3682293,35.2854418,Kericho,Success,
CN-95095,OLJABET HEALTH CENTRE,LAIKIPIA,COUNTY GOVERNMENT,LEVEL 3A,0.2745415,36.3268716,Health Centre,Success,
CN-95124,MAKOLOLWE DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.613227,34.5341346,Dispensary,Success,
CN-95204,HINDI MAGOGONI DISPENSARY,LAMU,COUNTY GOVERNMENT,LEVEL 2,-2.1018569,40.8937014,"Magogoni, Lamu",Success,
CN-95226,ELRAM DISPENSARY,MANDERA,COUNTY GOVERNMENT,LEVEL 2,2.8057895,40.9451382,Dispensary,Success,
CN-95266,MWATHENE DISPENSARY,MERU,COUNTY GOVERNMENT,LEVEL 2,-0.0425769,37.7241186,Dispensary,Success,
CN-95301,IRANDA SUB-COUNTY HOSPITAL,KISII,COUNTY GOVERNMENT,LEVEL 4,-0.775814233,34.77700585,Kisii,Success,
CN-95344,UTHIRU MUTHUA HEALTH CENTRE,NAIROBI,COUNTY GOVERNMENT,LEVEL 3B,-1.2657918,36.7991336,Health Centre,Success,
CN-95412,NADANYA DISPENSARY,VIHIGA,COUNTY GOVERNMENT,LEVEL 2,0.0370474,34.6271459,Dispensary,Success,
CN-95453,BAHATI DISPENSARY-NAKURU,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-95463,ATIAR DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.3732912,35.7172503,Dispensary,Success,
CN-95481,NEBOI HEALTH CENTRE,MANDERA,COUNTY GOVERNMENT,LEVEL 3A,2.4454471,40.6521921,Kotulo Health Centre,Success,
CN-95546,CHEPKONGONG DISPENSARY,NANDI,COUNTY GOVERNMENT,LEVEL 2,0.0581676,35.0241248,"Chepkongony, Nandi",Success,
CN-95591,UTWIINI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.7981322,37.6271041,Dispensary,Success,
CN-95618,SEKENANI HEALTH CENTRE,NAROK,COUNTY GOVERNMENT,LEVEL 3B,-1.2209112,34.8155281,Health Centre,Success,
CN-95621,PESI DISPENSARY LAIKIPIA,LAIKIPIA,COUNTY GOVERNMENT,LEVEL 2,0.1074658,36.3164915,Dispensary,Success,
CN-95631,DAWDER DISPENSARY,MANDERA,COUNTY GOVERNMENT,LEVEL 2,2.8057895,40.9451382,Dispensary,Success,
CN-95635,MAKINDU SUB-COUNTY HOSPITAL,MAKUENI,COUNTY GOVERNMENT,LEVEL 4,-2.160192128,37.78912349,Makueni,Success,
CN-95636,TULWET DISPENSARY-NAKURU,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-95667,MWANGATE DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-95741,MBUYU DISPENSARY,NYANDARUA,COUNTY GOVERNMENT,LEVEL 2,-0.1240415,36.5403883,Dispensary,Success,
CN-95747,IMURTOT HEALTH CENTRE,KAJIADO,COUNTY GOVERNMENT,LEVEL 3B,-2.080021,36.8223205,Health Centre,Success,
CN-95798,MOGOR DISPENSARY,NAROK,COUNTY GOVERNMENT,LEVEL 2,-1.3979141,36.1167248,Dispensary,Success,
CN-95863,WAMALWA KIJANA TEACHING AND REFERRAL HOSPITAL,TRANS-NZOIA,COUNTY GOVERNMENT,LEVEL 4,1.050719398,34.95701458,Trans Nzoia,Success,
CN-95872,KAMUTHINI DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-1.87691,37.30158,"Kamuthini, Makueni",Success,
CN-95882,ENABELBEL HEALTH CENTRE,NAROK,COUNTY GOVERNMENT,LEVEL 3A,-1.2209112,34.8155281,Health Centre,Success,
CN-95886,KALULINI HEALTH CENTRE,MAKUENI,COUNTY GOVERNMENT,LEVEL 3A,-1.7965131,37.6267536,Health Centre,Success,
CN-95909,HAWINGA HEALTH CENTRE,SIAYA,COUNTY GOVERNMENT,LEVEL 3A,-0.0911799,34.2764414,Health Centre,Success,
CN-95943,MATUU SUB-COUNTY HOSPITAL,MACHAKOS,COUNTY GOVERNMENT,LEVEL 4,-1.3032401,37.3465479,Hospital,Success,
CN-95976,KIPSONOI HEALTH CENTRE,BOMET,COUNTY GOVERNMENT,LEVEL 3B,-0.6671455,35.3101867,Health Centre,Success,
CN-95989,NYANGOMA KOGELO DISPENSARY,SIAYA,COUNTY GOVERNMENT,LEVEL 2,0.0894633,34.2351498,Dispensary,Success,
CN-96003,OLOKYIN HEALTH CENTRE,BOMET,COUNTY GOVERNMENT,LEVEL 3B,-0.6671455,35.3101867,Health Centre,Success,
CN-96013,KIPTENDEN DISPENSARY-BOMET CENTRAL,BOMET,COUNTY GOVERNMENT,LEVEL 2,-0.7400821,35.2628261,Dispensary,Success,
CN-96044,KAUMU DISPENSARY,KITUI,COUNTY GOVERNMENT,LEVEL 2,-1.3224713,38.008013,Dispensary,Success,
CN-96049,CHEPTIGIT DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.1675171,35.5251755,Dispensary,Success,
CN-96076,HADADO SUB-COUNTY HOSPITAL,WAJIR,COUNTY GOVERNMENT,LEVEL 3A,1.47355,39.28392,"Hadado, Wajir",Success,
CN-96095,RIANDU DISPENSARY,EMBU,COUNTY GOVERNMENT,LEVEL 3B,-0.7856373,37.3618143,Dispensary,Success,
CN-96129,KADZINUNI KENDRICK DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.7402788,39.8113507,"Kadzinuni, Kilifi",Success,
CN-96138,SEMIKARO DISPENSARY,TANA RIVER,COUNTY GOVERNMENT,LEVEL 2,-0.0381378,39.0698169,Dispensary,Success,
CN-96192,MUCHONOKE DISPENSARY,EMBU,COUNTY GOVERNMENT,LEVEL 2,-0.60215,37.59712,"Muchonoke, Embu",Success,
CN-96261,KIRIBWET DISPENSARY,NAROK,COUNTY GOVERNMENT,LEVEL 2,-1.3979141,36.1167248,Dispensary,Success,
CN-96270,KANDARA SUB COUNTY HOSPITAL,MURANGA,COUNTY GOVERNMENT,LEVEL 3A,-0.88333,37,Kandara,Success,
CN-96285,NYABWERE DISPENSARY,NYAMIRA,COUNTY GOVERNMENT,LEVEL 2,-0.8398608,35.0078073,Dispensary,Success,
CN-96337,KIBINGEI DISPENSARY,BUNGOMA,COUNTY GOVERNMENT,LEVEL 2,0.73481,34.6778608,"Kibingei, Bungoma",Success,
CN-96382,NAMELOK HEALTH CENTRE,KAJIADO,COUNTY GOVERNMENT,LEVEL 3B,-2.080021,36.8223205,Health Centre,Success,
CN-96420,KIPCHIMCHIM MISSION HOSPITAL,KERICHO,COUNTY GOVERNMENT,LEVEL 3B,-0.334991,35.262908,Kipchimchim Mission,Success,
CN-96449,NYAKWANA DISPENSARY,KISII,COUNTY GOVERNMENT,LEVEL 2,-0.8580565,34.8344241,Dispensary,Success,
CN-96460,KAINUK HEALTH CENTRE,TURKANA,COUNTY GOVERNMENT,LEVEL 3A,1.1893381,36.1087687,Health Centre,Success,
CN-96545,NZOIA ACK DISPENSARY,KAKAMEGA,COUNTY GOVERNMENT,LEVEL 2,0.1989388,34.6675516,Dispensary,Success,
CN-96618,ISARA DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-2.4119981,36.5503647,Dispensary,Success,
CN-96686,KINYAMBU DISPENSARY,MAKUENI,COUNTY GOVERNMENT,LEVEL 2,-2.4800812,37.9970183,"Kinyambu, Thange, Makueni",Success,
CN-96698,SHANGA SHAKANI DISPENSARY,LAMU,COUNTY GOVERNMENT,LEVEL 2,-1.6962112,41.5236309,"Shakani, Lamu",Success,
CN-96700,NYABONGE DISPENSARY,KISII,COUNTY GOVERNMENT,LEVEL 2,-0.8580565,34.8344241,Dispensary,Success,
CN-96793,KIUNGURURIA DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-96824,GACIONGO DISPENSARY,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 2,-0.02988,38.01922,"Gaciongo, Tharaka",Success,
CN-96828,MONA DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-96915,KAPKEBURU DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-96995,NYABOKARANGE DISPENSARY,MIGORI,COUNTY GOVERNMENT,LEVEL 2,-1.0783092,34.4828999,Dispensary,Success,
CN-97116,KANDWIA DISPENSARY,KITUI,COUNTY GOVERNMENT,LEVEL 2,-1.3224713,38.008013,Dispensary,Success,
CN-97193,GITARE DISPENSARY-NAKURU,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-97201,MAGIRE DISPENSARY,KERICHO,COUNTY GOVERNMENT,LEVEL 2,-0.3693063,35.1760372,Dispensary,Success,
CN-97256,ZOMBE SUB-COUNTY HOSPITAL,KITUI,COUNTY GOVERNMENT,LEVEL 3B,-1.4499422,38.2339938,"Zombe, Kitui",Success,
CN-97318,RIYABO DISPENSARY,KISII,COUNTY GOVERNMENT,LEVEL 2,-0.8580565,34.8344241,Dispensary,Success,
CN-97332,KOITEBES DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.3732912,35.7172503,Dispensary,Success,
CN-97379,MBALE RURAL HEALTH TRAINING CENTRE,VIHIGA,COUNTY GOVERNMENT,LEVEL 3A,0.080244585,34.73072038,Vihiga,Success,
CN-97409,GK PRSION DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.6367778,39.7493733,Dispensary,Success,
CN-97490,MINIAMBO DISPENSARY,HOMA BAY,COUNTY GOVERNMENT,LEVEL 2,-0.5406006,34.4559898,Dispensary,Success,
CN-97595,CHEPNG\\'OROR DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.1675171,35.5251755,Dispensary,Success,
CN-97646,GK PRISON HEALTH CENTRE,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 3A,0.8121572,35.3810776,Health Centre,Success,
CN-97647,KARUGAURU DISPENSARY,THARAKA-NITHI,COUNTY GOVERNMENT,LEVEL 2,-0.2687373,37.6192702,Dispensary,Success,
CN-97737,KAMWOSOR HEALTH CENTRE,ELGEYO-MARAKWET,COUNTY GOVERNMENT,LEVEL 3A,0.3887242,35.5518059,Health Centre,Success,
CN-97892,KIAMATHAGA DISPENSARY,NYERI,COUNTY GOVERNMENT,LEVEL 2,-0.2372432,37.0824523,Dispensary,Success,
CN-98071,KAPKOI HEALTH CENTRE- KITALE,TRANS-NZOIA,COUNTY GOVERNMENT,LEVEL 3A,1.01572,35.00622,"Kitale, Trans Nzoia",Success,
CN-98116,VISHAKANI DISPENSARY,KILIFI,COUNTY GOVERNMENT,LEVEL 2,-3.83333,39.61667,"Vishakani, Kilifi",Success,
CN-98132,PAKASE DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-2.4119981,36.5503647,Dispensary,Success,
CN-98168,KORIEMA DISPENSARY,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.3732912,35.7172503,Dispensary,Success,
CN-98189,PAP KODERO HEALTH CENTRE,SIAYA,COUNTY GOVERNMENT,LEVEL 3A,-0.0911799,34.2764414,Health Centre,Success,
CN-98193,SINGIRAINE DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-2.4119981,36.5503647,Dispensary,Success,
CN-98330,KAMBOO DISPENSARY MERU,MERU,COUNTY GOVERNMENT,LEVEL 2,0.046389,37.6527529,Meru,Success,
CN-98337,MATHARE POLICE DEPOT DISPENSARY,NAIROBI,COUNTY GOVERNMENT,LEVEL 2,-1.2857857,36.8200253,Nairobi,Success,
CN-98345,KIROGO HEALTH CENTRE,MURANGA,COUNTY GOVERNMENT,LEVEL 3A,-0.7,37.03333,"Kirogo, Murang'A",Success,
CN-98376,SEGUTON DISPENSARY- BARINGO,BARINGO,COUNTY GOVERNMENT,LEVEL 2,0.3732912,35.7172503,Dispensary,Success,
CN-98405,IKALAASA DISPENSARY,MACHAKOS,COUNTY GOVERNMENT,LEVEL 2,-1.5336613,37.6724833,"Ikalaasa, Machakos",Success,
CN-98426,MUTHANTHARA DISPENSARY,EMBU,COUNTY GOVERNMENT,LEVEL 2,-0.44044,37.89273,"Muthanthara, Embu",Success,
CN-98451,MATUMBI DISPENSARY,KWALE,COUNTY GOVERNMENT,LEVEL 3B,-3.99078,39.2488138,Dispensary,Success,
CN-98467,NDIMA-INI DISPENSARY,NYERI,COUNTY GOVERNMENT,LEVEL 2,-0.52255,37.14056,"Ndimaini, Nyeri",Success,
CN-98575,MAPARASHA DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-2.4119981,36.5503647,Dispensary,Success,
CN-98593,KAMBU SUB-COUNTY HOPSITAL,MAKUENI,COUNTY GOVERNMENT,LEVEL 3B,-2.5956402,38.0743462,"Kambu, Makueni",Success,
CN-98607,METTA DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-98650,KIRURI DISPENSARY,MURANGA,COUNTY GOVERNMENT,LEVEL 2,-0.941978,37.096212,Dispensary,Success,
CN-98652,WANG\\'ANG\\'A HEALTH CENTRE,KISUMU,COUNTY GOVERNMENT,LEVEL 3A,-0.0464292,34.7199994,Health Centre,Success,
CN-98677,EMURKEYA DISPENSARY,KAJIADO,COUNTY GOVERNMENT,LEVEL 2,-2.4119981,36.5503647,Dispensary,Success,
CN-98691,EMARTI HEALTH CENTRE,NAROK,COUNTY GOVERNMENT,LEVEL 3A,-1.2209112,34.8155281,Health Centre,Success,
CN-98711,KIHINGO DISPENSARY,NAKURU,COUNTY GOVERNMENT,LEVEL 2,-0.3020422,36.0723128,Dispensary,Success,
CN-98715,GITHIMA DISPENSARY-NYERI,NYERI,COUNTY GOVERNMENT,LEVEL 2,-0.4090104,37.0263472,Dispensary,Success,
CN-98723,MENWE DISPENSARY,MERU,COUNTY GOVERNMENT,LEVEL 2,-0.0425769,37.7241186,Dispensary,Success,
CN-98740,UKWALA SUB-COUNTY HOSPITAL,SIAYA,COUNTY GOVERNMENT,LEVEL 4,0.1924719,34.1901769,"Ukwala, Siaya",Success,
CN-98798,SUBUKIA SUB COUNTY HOSPITAL,NAKURU,COUNTY GOVERNMENT,LEVEL 4,-0.3059146,35.8076873,Elburgon Sub-county Hospital,Success,Found in address
CN-98816,TINGWA DISPENSARY,UASIN GISHU,COUNTY GOVERNMENT,LEVEL 2,0.1675171,35.5251755,Dispensary,Success,
CN-98836,DALSAN MEDICAL CENTRE,TRANS-NZOIA,COUNTY GOVERNMENT,LEVEL 2,1.050719398,34.95701458,Trans Nzoia,Success,
CN-98883,NTIRIMITI DISPENSARY,MERU,COUNTY GOVERNMENT,LEVEL 2,-0.0425769,37.7241186,Dispensary,Success,
